"Consumption","Resistance","Pathogen","DOI","Antibiotic","Weight","ISO3","PC1","PC2","PC3","GDP","Year"
78,54,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
44,47,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
46,65,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
54,66,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
71,72,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
42,73,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
20,65,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
10,40,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
24,58,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
10,34,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
18,45,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
15,37,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
29,48,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
30,33,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
38,51,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
22,67,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
42,63,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
15,56,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
23,28,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
44,76,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
24,48,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
19,72,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
99,56,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
60,82,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
70,83,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
56,85,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
22,77,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
13,51,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
24,73,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
14,48,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
21,59,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
19,58,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
32,60,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
27,48,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
42,57,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
74,79,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
120,79,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
98,85,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
71,65,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
32,66,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
46,68,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
16,61,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
30,65,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
37,55,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
69,58,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
35,56,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
40,60,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
14,64,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
22,70,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
12,74,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
3,57,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01M",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
33,25,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01G",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
47,57,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01G",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
26,44,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01G",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
33,46,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01G",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
27,76,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
120,0,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
98,14,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
71,0,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
166,65,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
135,64,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
99,53,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
92,73,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
71,60,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
98,65,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
55,58,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
50,59,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
62,27,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
77,28,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
31,71,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
34,48,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
42,43,"P. aeruginosa","https://doi.org/10.3390/antibiotics10101221","J01G",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
14,66,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
22,65,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
12,82,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
3,78,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
236,72,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
101,76,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
120,66,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
48,60,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
6,0,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
13,0,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
8,2,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
17,31,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
9,0,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
13,0,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
27,91,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
44,90,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
24,91,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
19,92,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
99,88,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
135,88,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
99,90,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
92,86,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
60,90,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
70,89,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
56,91,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
22,92,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
13,91,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
24,90,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
14,91,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
21,92,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
19,86,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
32,84,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
27,82,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
42,82,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
74,88,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
120,86,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
98,78,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
71,95,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
99,0,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
22,29,"K. pneumoniae","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
12,55,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
19,60,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
8,76,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
57,65,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
91,61,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.23962739933198,-2.01074434903803,0.872680296672333,14920.10368,2016
53,80,"S. aureus","https://doi.org/10.3390/antibiotics10101221","J01C",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
44,53,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.16260948265197,-2.15177879548844,0.866355276731284,15072.2039,2017
46,51,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.0671221059663,-2.33871345707949,0.859658142212516,15388.99832,2018
54,30,"Enterobacter spp.","https://doi.org/10.3390/antibiotics10101221","J01D",1,"PER",-3.32052029376411,-1.8586284082814,0.878806480559941,14545.38114,2015
