"","Antibiotic","Gradient"
"691","J01A",0.0190628876193503
"692","J01A",0.00491976796191593
"693","J01A",0.0195394359556998
"694","J01A",0.0104757087500524
"695","J01A",-0.0101201506920308
"696","J01A",-0.0313663289236504
"697","J01A",0.0178952799506749
"698","J01A",0.0842816398008198
"699","J01A",0.0593850924467117
"700","J01A",-0.0106332224752288
"701","J01A",-0.020094442425512
"702","J01A",-0.00583465615689095
"703","J01A",0.0214118962279871
"704","J01A",0.0138356352447736
"705","J01A",0.0935314034864912
"706","J01A",-0.00268042669549687
"707","J01A",0.0311598830802064
"708","J01A",0.0368164934784819
"709","J01A",0.0351512253473723
"710","J01A",0.0138209843862809
"711","J01A",0.0129351119553664
"712","J01A",0.0330665628514076
"713","J01A",0.0435196382098526
"714","J01A",-0.0444608677329932
"715","J01A",0.0608788832541739
"716","J01A",0.032048913230884
"717","J01A",-0.00542084220350021
"718","J01A",0.0199977850635026
"719","J01A",0.0593918234481086
"720","J01A",0.054179113489701
"721","J01A",0.0174356009498125
"722","J01A",0.0576614680341174
"723","J01A",0.0178057696521243
"724","J01A",-0.00472940257663369
"725","J01A",0.0819333515180199
"726","J01A",0.0154856444836254
"727","J01A",0.00349338643926471
"728","J01A",0.0402627560709735
"729","J01A",0.0395091054268184
"730","J01A",0.0439347738087246
"731","J01A",0.0107876344790833
"732","J01A",0.00797619852228367
"733","J01A",-0.0334295822566559
"734","J01A",0.0593647298077983
"735","J01A",0.0408943270931219
"736","J01A",-0.053454612350505
"737","J01A",0.0651262697881251
"738","J01A",0.0643662613864346
"739","J01A",0.0260152143349689
"740","J01A",-0.0168489370082185
"741","J01A",0.0528134025898142
"742","J01A",-0.0148349540456557
"743","J01A",0.0213687598086755
"744","J01A",0.0229928606389104
"745","J01A",0.0577321016760757
"746","J01A",0.057299928314241
"747","J01A",0.030112343073353
"748","J01A",0.0536599780209775
"749","J01A",0.071056571285191
"750","J01A",0.0210988884757758
"751","J01A",0.0368950622561626
"752","J01A",0.0186540347536815
"753","J01A",-0.0129697787429294
"754","J01A",-0.0278488135394848
"755","J01A",0.035315285366277
"756","J01A",0.0286157763220874
"757","J01A",-0.0191262447176573
"758","J01A",0.00137694190698143
"759","J01A",0.000663109483533436
"760","J01A",0.0316072227019689
"761","J01A",0.0339676477398103
"762","J01A",0.0303633023440447
"763","J01A",0.04083156697797
"764","J01A",0.0682220232355296
"765","J01A",-0.0232881387593687
"766","J01A",0.0234397574684705
"767","J01A",-0.00718621761705157
"768","J01A",0.0409050650754742
"769","J01A",0.0614953495834052
"770","J01A",0.0223842673682027
