"","Antibiotic","Gradient"
"93","J01C",-0.116152031952163
"94","J01C",-0.176780339944102
"95","J01C",-0.139111541995569
"96","J01C",-0.0129699524922876
"97","J01C",-0.075487529985143
"98","J01C",-0.0586206103061064
"99","J01C",-0.0962708242415671
"100","J01C",-0.076026018951159
"101","J01C",0.064179462441558
"102","J01C",-0.145003225880389
"103","J01C",0.0134379695061933
"104","J01C",-0.215254095983663
"105","J01C",-0.039345475606157
"106","J01C",-0.115976675718119
"107","J01C",-0.146431658638302
"108","J01C",-0.187882270943322
"109","J01C",0.0627030350842312
"110","J01C",-0.249120613655358
"111","J01C",0.0447873605239098
"112","J01C",-0.194075262333647
"113","J01C",-0.0714558626784413
"114","J01C",-0.0516325338440594
"115","J01C",-0.131757617162059
"116","J01C",0.0267419681667412
"117","J01C",-0.0267895414273564
"118","J01C",0.0449036374407152
"119","J01C",-0.167379589429408
"120","J01C",-0.19967149586773
"121","J01C",-0.0769537569389396
"122","J01C",-0.0148819835146797
"123","J01C",-0.0633717136057266
"124","J01C",0.0229177179872924
"125","J01C",-0.0123672812396657
"126","J01C",-0.15013010812725
"127","J01C",-0.115853662554338
"128","J01C",-0.0650238205245531
"129","J01C",0.0831544090080911
"130","J01C",-0.131059796886214
"131","J01C",-0.132457142680446
"132","J01C",0.0267246974770564
"133","J01C",-0.0402933733785973
"134","J01C",-0.140112028682715
"135","J01C",-0.236430251829029
"136","J01C",-0.122854717152575
"137","J01C",-0.0235814700597849
"138","J01C",-0.133602900854765
"139","J01C",-0.147138985440752
"140","J01C",-0.0575452429112159
"141","J01C",-0.021927335416512
"142","J01C",-0.068406623157466
"143","J01C",-0.0433896239300614
"144","J01C",-0.182267759336604
"145","J01C",-0.14671000576528
"146","J01C",0.00901762546457763
"147","J01C",0.00301137445482729
"148","J01C",0.0648055921435128
"149","J01C",-0.0473799945720898
"150","J01C",-0.0827294673958117
"151","J01C",-0.0679567259496673
"152","J01C",-0.109063623651212
"153","J01C",-0.072791632354036
"154","J01C",-0.0414867866280994
"155","J01C",-0.0739956420423456
"156","J01C",-0.0265575106633407
"157","J01C",0.0237028670955658
"158","J01C",-0.20441504687122
"159","J01C",-0.00788147169559163
"160","J01C",0.0939549149739456
"161","J01C",0.146242478807222
"162","J01C",-0.157758219340119
"163","J01C",-0.0406156388683249
"164","J01C",-0.0889677991191827
"165","J01C",-0.148626073151233
"166","J01C",0.023162567794095
"167","J01C",-0.10722026610569
"168","J01C",-0.0152894725824452
"169","J01C",0.0768669538037807
"170","J01C",0.131560630633872
"171","J01C",-0.0644613114848231
"172","J01C",-0.0959985479807545
"173","J01C",-0.141029087076029
"174","J01C",-0.0226441961629728
"175","J01C",0.0112867957885589
"176","J01C",-0.0875590739879125
"177","J01C",-0.0373326111867422
"178","J01C",-0.144621663485551
"179","J01C",-0.120883163275761
"180","J01C",-0.0383906542855536
